title,issue,url,px_w,px_h,est_img_tokens
Batman and Robin: Year One,11,https://comicvine.gamespot.com/a/uploads/scale_medium/11161/111615891/9869410-cover.jpg,0,0,550
Batman and Robin: Year One,12,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9902653-wwww.jpg,0,0,550
Birds of Prey,16,https://static.wikia.nocookie.net/marvel_dc/images/c/c3/Birds_of_Prey_Vol_5_16.jpg,0,0,550
Birds of Prey,17,https://static.wikia.nocookie.net/marvel_dc/images/9/96/Birds_of_Prey_Vol_5_17.jpg,0,0,550
Birds of Prey,18,https://static.wikia.nocookie.net/marvel_dc/images/c/c0/Birds_of_Prey_Vol_5_18.jpg,0,0,550
Birds of Prey,19,https://static.wikia.nocookie.net/marvel_dc/images/8/8e/Birds_of_Prey_Vol_5_19.jpg,0,0,550
Birds of Prey,20,https://static.wikia.nocookie.net/marvel_dc/images/c/ce/Birds_of_Prey_Vol_5_20.jpg,0,0,550
Birds of Prey,21,https://static.wikia.nocookie.net/marvel_dc/images/4/42/Birds_of_Prey_Vol_5_21.jpg,0,0,550
Birds of Prey,23,https://static.wikia.nocookie.net/marvel_dc/images/d/da/Birds_of_Prey_Vol_5_23.jpg,0,0,550
Birds of Prey,25,https://static.wikia.nocookie.net/marvel_dc/images/3/31/Birds_of_Prey_Vol_5_25.jpg,0,0,550
Birds of Prey,26,https://static.wikia.nocookie.net/marvel_dc/images/9/90/Birds_of_Prey_Vol_5_26.jpg,0,0,550
DC K.O.,1,https://comicvine.gamespot.com/a/uploads/scale_medium/11161/111615891/9887483-cover.jpg,0,0,550
DC K.O.,3,https://comicvine.gamespot.com/a/uploads/scale_medium/11161/111615891/9961217-cover.jpg,0,0,550
DC K.O.,4,https://comicvine.gamespot.com/a/uploads/scale_medium/11161/111615891/9985145-cover.jpg,0,0,550
DC K.O.,5,https://comicvine.gamespot.com/a/uploads/scale_medium/11161/111615891/10004814-cover.jpg,0,0,550
DC K.O.: Red Hood vs. Joker,1,https://comicvine.gamespot.com/a/uploads/scale_medium/11161/111615891/9887483-cover.jpg,0,0,550
The Flash,27,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/8982076-w.jpg,0,0,550
The Flash,28,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/8051359-01.jpg,0,0,550
The Flash,31,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/8982080-w.jpg,0,0,550
DCKO: The Kids Are All Fight Special,1,https://comicvine.gamespot.com/a/uploads/scale_medium/11161/111615891/9972396-cover.jpg,0,0,550
Green Lantern Corps,1,https://static.wikia.nocookie.net/marvel_dc/images/8/8f/Green_Lantern_Corps_Vol_4_1.jpg,0,0,550
Green Lantern Corps,2,https://static.wikia.nocookie.net/marvel_dc/images/b/b0/Green_Lantern_Corps_Vol_4_2.jpg,0,0,550
Green Lantern Corps,3,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9686333-wwww.jpg,0,0,550
Green Lantern,17,https://static.wikia.nocookie.net/marvel_dc/images/1/14/Green_Lantern_Vol_7_17.jpg,0,0,550
Green Lantern,18,https://comicvine.gamespot.com/a/uploads/scale_medium/7/78179/4004640-942599%5B1%5D.jpg,0,0,550
Green Lantern,19,https://static.wikia.nocookie.net/marvel_dc/images/0/03/Green_Lantern_Vol_7_19.jpg,0,0,550
Green Lantern,21,https://static.wikia.nocookie.net/marvel_dc/images/c/c0/Green_Lantern_Vol_7_21.jpg,0,0,550
Green Lantern: Fractured Spectrum,1,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9599486-wwww.jpg,0,0,550
Justice League Unlimited,7,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9736791-wwww.jpg,0,0,550
Justice League Unlimited,10,https://comicvine.gamespot.com/a/uploads/scale_medium/11161/111615891/9843015-cover.jpg,0,0,550
Justice League Unlimited,12,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9897382-wwww.jpg,0,0,550
Justice League Unlimited,13,https://comicvine.gamespot.com/a/uploads/scale_medium/11161/111615891/9923001-cover.jpg,0,0,550
Justice League Unlimited,14,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9944535-wwww.jpg,0,0,550
Justice League Unlimited,15,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9972381-wwww.jpg,0,0,550
Justice League Unlimited,16,https://comicvine.gamespot.com/a/uploads/scale_medium/11161/111615891/9998122-cover.jpg,0,0,550
Justice League: The Omega Act Special,1,https://comicvine.gamespot.com/a/uploads/scale_medium/11161/111615891/9881647-cover.jpg,0,0,550
Justice League Red,1,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9831558-wwww.jpg,0,0,550
Justice League Red,2,https://comicvine.gamespot.com/a/uploads/scale_medium/11161/111615891/9869483-cover.jpg,0,0,550
Justice League Dark: Tomorrow's Special,1,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9806662-wwww.jpg,0,0,550
JSA,4,https://static.wikia.nocookie.net/marvel_dc/images/5/50/JSA_Vol_2_4.jpg,0,0,550
JSA,5,https://static.wikia.nocookie.net/marvel_dc/images/b/b3/JSA_Vol_2_5.jpg,0,0,550
JSA,6,https://static.wikia.nocookie.net/marvel_dc/images/8/80/JSA_Vol_2_6.jpg,0,0,550
JSA,7,https://static.wikia.nocookie.net/marvel_dc/images/6/61/JSA_Vol_2_7.jpg,0,0,550
JSA,8,https://static.wikia.nocookie.net/marvel_dc/images/b/b8/JSA_Vol_2_8.jpg,0,0,550
JSA,9,https://static.wikia.nocookie.net/marvel_dc/images/4/4d/JSA_Vol_2_9.jpg,0,0,550
JSA,16,https://static.wikia.nocookie.net/marvel_dc/images/b/b6/JSA_Vol_2_16.jpg,0,0,550
Dc K.O. Knightfight,1,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9907404-wwww.jpg,0,0,550
Dc K.O. Knightfight,2,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9927478-wwww.jpg,0,0,550
Dc K.O. Knightfight,4,https://comicvine.gamespot.com/a/uploads/scale_medium/11161/111615891/9978808-cover.jpg,0,0,550
Metamorpho: The Element Man,3,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9641492-wwww.jpg,0,0,550
Nightwing,121,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9569036-wwww.jpg,0,0,550
Nightwing,122,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9599495-wwww.jpg,0,0,550
Nightwing,124,https://comicvine.gamespot.com/a/uploads/scale_medium/11161/111615891/9663836-cover.jpg,0,0,550
Nightwing,125,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9693782-wwww.jpg,0,0,550
Nightwing,126,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9727400-wwww.jpg,0,0,550
Nightwing,127,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9755734-wwww.jpg,0,0,550
The Outsiders,9,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9408098-wwww.jpg,0,0,550
The Outsiders,10,https://comicvine.gamespot.com/a/uploads/scale_medium/0/3125/6301580-bat10.jpg,0,0,550
The Outsiders,11,https://comicvine.gamespot.com/a/uploads/scale_medium/0/3125/6301581-bat11.jpg,0,0,550
The Power Company: Recharged,1,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9707931-wwww.jpg,0,0,550
Secret Six,5,https://static.wikia.nocookie.net/marvel_dc/images/c/c3/Secret_Six_Vol_5_5.jpg,0,0,550
Secret Six,6,https://static.wikia.nocookie.net/marvel_dc/images/b/be/Secret_Six_Vol_5_6.jpg,0,0,550
Shazam!,14,https://static.wikia.nocookie.net/marvel_dc/images/6/64/Shazam%21_Vol_5_14.jpg,0,0,550
Shazam!,15,https://comicvine.gamespot.com/a/uploads/scale_medium/11174/111746006/9875405-1752641295.jpg,0,0,550
Shazam!,16,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9496519-wwww.jpg,0,0,550
Shazam!,17,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9528031-wwww.jpg,0,0,550
Shazam!,18,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9552754-wwww.jpg,0,0,550
Shazam!,19,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9584958-wwww.jpg,0,0,550
Shazam!,20,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9619529-wwww.jpg,0,0,550
Shazam!,21,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9648363-wwww.jpg,0,0,550
Batman/Superman: World's Finest,39,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9727391-wwww.jpg,0,0,550
Batman/Superman: World's Finest,40,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9755716-wwww.jpg,0,0,550
Batman/Superman: World's Finest,41,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9791785-wwww.jpg,0,0,550
Batman/Superman: World's Finest,42,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9831356-wwww.jpg,0,0,550
Batman/Superman: World's Finest,43,https://comicvine.gamespot.com/a/uploads/scale_medium/11161/111615891/9869411-cover.jpg,0,0,550
Batman/Superman: World's Finest,44,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9892317-wwww.jpg,0,0,550
Batman/Superman: World's Finest,45,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9917713-wwww.jpg,0,0,550
Batman/Superman: World's Finest,46,https://comicvine.gamespot.com/a/uploads/scale_medium/11161/111615891/9938873-cover.jpg,0,0,550
Batman/Superman: World's Finest,48,https://comicvine.gamespot.com/a/uploads/scale_medium/11161/111615891/9991556-cover.jpg,0,0,550
Batman/Superman: World's Finest,50,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/10029357-wwww.jpg,0,0,550
Superman,28,https://static.wikia.nocookie.net/marvel_dc/images/5/50/Superman_Vol_6_28.jpg,0,0,550
Superman,34,https://static.wikia.nocookie.net/marvel_dc/images/f/f9/Superman_Vol_6_34.jpg,0,0,550
Superman,35,https://static.wikia.nocookie.net/marvel_dc/images/5/5f/Superman_Vol_6_35.jpg,0,0,550
Superman,15,https://comicvine.gamespot.com/a/uploads/scale_medium/11118/111185606/8508204-superman015%281920%29pagecover.jpg,0,0,550
Legion of Super-Heroes: Millennium,1,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/7059741-01.jpg,0,0,550
Mr. Terrific: Year One,1,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9736794-wwww.jpg,0,0,550
Mr. Terrific: Year One,2,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9761201-wwww.jpg,0,0,550
Mr. Terrific: Year One,3,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9797817-www.jpg,0,0,550
Mr. Terrific: Year One,4,https://comicvine.gamespot.com/a/uploads/scale_medium/11161/111615891/9843046-cover.jpg,0,0,550
Mr. Terrific: Year One,5,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9873446-wwww.jpg,0,0,550
Mr. Terrific: Year One,6,https://comicvine.gamespot.com/a/uploads/scale_medium/11161/111615891/9913047-cover.jpg,0,0,550
Titans,24,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9755748-wwww.jpg,0,0,550
Titans,25,https://static.wikia.nocookie.net/marvel_dc/images/f/f3/Titans_Vol_4_25.jpg,0,0,550
Titans,26,https://static.wikia.nocookie.net/marvel_dc/images/7/7c/Titans_Vol_4_26.jpg,0,0,550
Titans,27,https://static.wikia.nocookie.net/marvel_dc/images/c/c7/Titans_Vol_4_27.jpg,0,0,550
Titans,28,https://static.wikia.nocookie.net/marvel_dc/images/6/68/Titans_Vol_4_28.jpg,0,0,550
Titans,29,https://static.wikia.nocookie.net/marvel_dc/images/c/ce/Titans_Vol_4_29.jpg,0,0,550
Titans,30,https://static.wikia.nocookie.net/marvel_dc/images/f/f5/Titans_Vol_4_30.jpg,0,0,550
Titans,31,https://static.wikia.nocookie.net/marvel_dc/images/5/57/Titans_Vol_4_31.jpg,0,0,550
Titans,32,https://static.wikia.nocookie.net/marvel_dc/images/c/cc/Titans_Vol_4_32.jpg,0,0,550
The Flash,29,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/8051361-01.jpg,0,0,550
The Flash,30,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/8051363-01.jpg,0,0,550
DC Pride: Tim Drake Special,1,https://comicvine.gamespot.com/a/uploads/scale_medium/11144/111442876/8533934-dc-pride-tim-drake-special-1-1.jpg,0,0,550
DC vs. Vampires: World War V,10,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9750575-wwww.jpg,0,0,550
DC vs. Vampires: World War V,12,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9873427-wwww.jpg,0,0,550
Robin and Batman: Jason Todd,1,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9751563-wwww.jpg,0,0,550
Robin and Batman: Jason Todd,2,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9791795-wwww.jpg,0,0,550
Robin and Batman: Jason Todd,3,https://comicvine.gamespot.com/a/uploads/scale_medium/11161/111615891/9843080-cover.jpg,0,0,550
Zatanna,3,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9693790-wwww.jpg,0,0,550
Zatanna,4,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9727405-wwww.jpg,0,0,550
Zatanna,5,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9755751-wwww.jpg,0,0,550
Zatanna,6,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9791799-wwww.jpg,0,0,550
Inglorious X-Force,1,https://comicvine.gamespot.com/a/uploads/scale_medium/11161/111615891/9967025-cover.jpg,0,0,550
Moon Knight: Fist of Khonshu,2,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9541301-wwww.jpg,0,0,550
Moon Knight: Fist of Khonshu,3,https://comicvine.gamespot.com/a/uploads/scale_medium/11161/111615891/9577533-cover.jpg,0,0,550
Moon Knight: Fist of Khonshu,4,https://comicvine.gamespot.com/a/uploads/scale_medium/11161/111615891/9614740-cover.jpg,0,0,550
Moon Knight: Fist of Khonshu,5,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9627332-wwww.jpg,0,0,550
Moon Knight: Fist of Khonshu,6,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9648421-wwww.jpg,0,0,550
Moon Knight: Fist of Khonshu,7,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9678072-wwww.jpg,0,0,550
Moon Knight: Fist of Khonshu,8,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9729862-wwww.jpg,0,0,550
Moon Knight: Fist of Khonshu,9,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9757110-wwww.jpg,0,0,550
Moon Knight: Fist of Khonshu,10,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9799307-wwww.jpg,0,0,550
Moon Knight: Fist of Khonshu,11,https://comicvine.gamespot.com/a/uploads/scale_medium/11161/111615891/9817501-cover.jpg,0,0,550
Moon Knight: Fist of Khonshu,12,https://comicvine.gamespot.com/a/uploads/scale_medium/11161/111615891/9851016-cover.jpg,0,0,550
Moon Knight: Fist of Khonshu,13,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9897399-wwww.jpg,0,0,550
Moon Knight: Fist of Khonshu,14,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9907488-wwww.jpg,0,0,550
Vengeance of the Moon Knight,1,https://comicvine.gamespot.com/a/uploads/scale_medium/11159/111592040/9220951-img_3484.jpg.jpg,0,0,550
Vengeance of the Moon Knight,3,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9304474-wwww.jpg,0,0,550
Vengeance of the Moon Knight,4,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9319506-wwww.jpg,0,0,550
Vengeance of the Moon Knight,5,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9347992-wwww.jpg,0,0,550
Vengeance of the Moon Knight,9,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9474844-wwww.jpg,0,0,550
Vengeance of the Moon Knight,1,https://comicvine.gamespot.com/a/uploads/scale_medium/11159/111592040/9220951-img_3484.jpg.jpg,0,0,550
Moon Knight Annual,1,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9075425-wwww.jpg,0,0,550
Phases of the Moon Knight,2,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9490559-wwww.jpg,0,0,550
Phases of the Moon Knight,3,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9523701-wwww.jpg,0,0,550
Phases of the Moon Knight,4,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9541302-wwww.jpg,0,0,550
The Immortal Thor,1,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9743689-wwww.jpg,0,0,550
The Immortal Thor,2,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9110870-wwww.jpg,0,0,550
The Immortal Thor,3,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9143475-wwww.jpg,0,0,550
The Immortal Thor,4,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9165148-wwww.jpg,0,0,550
The Immortal Thor,5,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9195578-wwww.jpg,0,0,550
The Immortal Thor,6,https://comicvine.gamespot.com/a/uploads/scale_medium/11159/111592040/9246412-img_3715.jpeg,0,0,550
The Immortal Thor,7,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9282330-wwww.jpg,0,0,550
The Immortal Thor,8,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9297512-wwww.jpg,0,0,550
The Immortal Thor,9,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9319497-wwww.jpg,0,0,550
The Immortal Thor,10,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9347982-wwww.jpg,0,0,550
The Immortal Thor,11,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9366702-wwww.jpg,0,0,550
The Immortal Thor,12,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9391050-wwww.jpg,0,0,550
The Immortal Thor,13,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9430463-wwww.jpg,0,0,550
The Immortal Thor,14,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9442620-wwww.jpg,0,0,550
The Immortal Thor,15,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9465743-wwww.jpg,0,0,550
The Immortal Thor,16,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9497429-wwww.jpg,0,0,550
The Immortal Thor,17,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9541294-wwww.jpg,0,0,550
The Immortal Thor,18,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9569194-wwww.jpg,0,0,550
The Immortal Thor,19,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9599515-wwww.jpg,0,0,550
The Immortal Thor,20,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9627315-www.jpg,0,0,550
The Immortal Thor,21,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9648373-wwww.jpg,0,0,550
The Immortal Thor,22,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9678054-wwww.jpg,0,0,550
The Immortal Thor,23,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9722034-wwww.jpg,0,0,550
The Immortal Thor,24,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9743689-wwww.jpg,0,0,550
The Immortal Thor,25,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9774756-wwww.jpg,0,0,550
Immortal Thor Annual,1,https://comicvine.gamespot.com/a/uploads/scale_medium/11182/111829875/9882060-img_0021.jpeg,0,0,550
Roxxon Presents Thor,1,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9334370-wwww.jpg,0,0,550
The Mortal Thor,3,https://comicvine.gamespot.com/a/uploads/scale_medium/11161/111615891/9320258-cover.jpg,0,0,550
Captain America,9,https://static.wikia.nocookie.net/marveldatabase/images/2/2e/Captain_America_Vol_13_9.jpg,0,0,550
Captain America,11,https://static.wikia.nocookie.net/marveldatabase/images/e/ed/Captain_America_Vol_13_11.jpg,0,0,550
Captain America,12,https://static.wikia.nocookie.net/marveldatabase/images/2/27/Captain_America_Vol_13_12.jpg,0,0,550
Captain America,13,https://static.wikia.nocookie.net/marveldatabase/images/2/2d/Captain_America_Vol_13_13.jpg,0,0,550
Captain America,14,https://static.wikia.nocookie.net/marveldatabase/images/3/36/Captain_America_Vol_13_14.jpg,0,0,550
Captain America,15,https://comicvine.gamespot.com/a/uploads/scale_medium/11159/111592040/9013656-6742034035-B0C11.jpg,0,0,550
Captain America,16,https://static.wikia.nocookie.net/marveldatabase/images/4/4d/Captain_America_Vol_13_16.jpg,0,0,550
The Spectacular Spider-Men,3,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9366714-wwww.jpg,0,0,550
The Spectacular Spider-Men,4,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9396842-wwww.jpg,0,0,550
The Spectacular Spider-Men,5,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9414934-wwww.jpg,0,0,550
